sno,h,sub_h,link
78,"Gujarat: Over 21,000 killed in Road accidents in three years","As per the data shared by the state home department in the assembly on Wednesday, as many as 21,529 people have died and 46,146 sustained injuries in Road accidents in the last three years as on September 2020.",https://timesofindia.indiatimes.com/city/ahmedabad/gujarat-over-21000-killed-in-road-accidents-in-three-years/articleshow/81449066.cms
79,11 of family killed in Road accident in Vadodara,"This story originally appeared in AhmedabadMirror on November 19, 2020",https://timesofindia.indiatimes.com/city/ahmedabad/11-of-family-killed-in-road-accident-in-vadodara/articleshow/79300859.cms
80,Two killed in Road accident in Dhoraji,,https://timesofindia.indiatimes.com/city/rajkot/two-killed-in-road-accident-in-dhoraji/articleshow/77918449.cms
81,Road accident turns out to be murder,A Road accident turned out to be a murder case when the accused on Saturday confessed before police that he had rammed his MUV into a motorcycle with the intention to kill its rider on Jamnagar bypass on August 17.,https://timesofindia.indiatimes.com/city/rajkot/road-accident-turns-out-to-be-murder/articleshow/77709086.cms
82,"Lunawada executive magistrate, driver killed in Road accident",Lunawada executive magistrate and his driver were killed in a Road accident near Khalaspur village in Panchmahal district in the early hours on Saturday.,https://timesofindia.indiatimes.com/city/vadodara/lunawada-executive-magistrate-driver-killed-in-road-accident/articleshow/80076939.cms
83,Gujarat man gets wife killed in road 'accident' to claim insurance,"A chartered accountant from Gujarat's Banaskantha district has been arrested for allegedly killing his wife and making it look like a Road accident in order to claim Rs 60 lakh as insurance, police said on Saturday.",https://timesofindia.indiatimes.com/city/rajkot/gujarat-man-gets-wife-killed-in-road-accident-to-claim-insurance/articleshow/80726192.cms
84,7-year-old boy killed in Road accident,,https://timesofindia.indiatimes.com/city/surat/7-year-old-boy-killed-in-road-accident/articleshow/79877387.cms
85,Gujarat: Woman killed for Rs 63 lakh life insurance money,Crime branch sleuths on Wednesday cracked the mysterious death of 21-year-old woman and found that she was killed by her husband Anuj alias Monu with help of another person.,https://timesofindia.indiatimes.com/city/surat/woman-killed-for-rs-63l-life-insurance-money/articleshow/80370962.cms
86,Gujarat: Surat bizman among three killed in Road accident near Morbi,"A Surat-based businessman and two others were killed when the SUV they were travelling in rammed into a truck from behind near Chirai village, about 15km from Morbi town on Wednesday afternoon.",https://timesofindia.indiatimes.com/city/rajkot/gujarat-surat-bizman-among-three-killed-in-road-accident-near-morbi/articleshow/77375008.cms
87,Vadodara: Youth due to get married next month killed in Road accident,A 22-year-old man who was set to get married next month died in a Road accident on Padra-Jambusar Road on Monday afternoon.,https://timesofindia.indiatimes.com/city/vadodara/youth-due-to-get-married-next-month-killed-in-road-accident/articleshow/80015396.cms
88,Toddler dies after Road accident,,https://timesofindia.indiatimes.com/city/ahmedabad/toddler-dies-after-road-accident/articleshow/76842819.cms
89,"Gujarat: Toddler, teen, 2 others killed as car hits autorickshaw","A toddler, a 14-year-old girl and two others were killed and three persons were injured on Tuesday when their autorickshaw was hit by a car on Dholka- Bagodara highway near Khanpur village in Ahmedabad, police said.",https://timesofindia.indiatimes.com/city/ahmedabad/gujarat-toddler-teen-2-others-killed-as-car-hits-autorickshaw/articleshow/79742224.cms
90,Two die in Bodeli accident,Two persons died in a gruesome Road accident between a truck and a motorcycle near Bodeli on Tuesday evening.,https://timesofindia.indiatimes.com/city/vadodara/two-die-in-bodeli-accident/articleshow/79535219.cms
91,Two die in Road accident near Dhrol,,https://timesofindia.indiatimes.com/city/rajkot/two-die-in-road-accident-near-dhrol/articleshow/77619952.cms
92,Ahmedabad: Policeman killed in Road accident,,https://timesofindia.indiatimes.com/city/ahmedabad/policeman-killed-in-road-accident/articleshow/76049253.cms
93,Seven die in car-dumper collision in Gujarat's Patdi,: Seven people including three children were charred to death in a horrific accident near Patdi in Surendrangar district in wee hours of Saturday. All the victims were the residents of Patan district.,https://timesofindia.indiatimes.com/city/rajkot/seven-die-in-car-truck-collision-in-gujarats-patdi/articleshow/79336322.cms
94,"Four dead, one injured after car collides with tree in Gujarat's Surendrangar","Four persons, including three women, died and one person was injured after a car in which they were travelling collided with a tree on Surendrangar-Lakhtar road on Wednesday morning.",https://timesofindia.indiatimes.com/city/rajkot/four-dead-one-injured-after-car-collides-with-tree-in-gujarats-surendrangar/articleshow/79278204.cms
95,Surat bizman among 3 killed in Road accident,,https://timesofindia.indiatimes.com/city/rajkot/surat-bizman-among-3-killed-in-road-accident/articleshow/77380009.cms
96,"Gujarat: 8 dead, 22 injured in bus-tanker-jeep collision","Eight people were killed and 22 others were injured on Monday in a collision involving a state transport bus, a tanker and a jeep in Gujarat's Tapi district, police said.",https://timesofindia.indiatimes.com/city/surat/gujarat-8-dead-22-injured-in-bus-tanker-jeep-collision/articleshow/74446416.cms
