sno,h,sub_h,link
22,"Pedestrians, bikers biggest victims of Road accidents in Delhi in 2021","Pedestrians and two-wheeler riders were the biggest victims of Road accidents in the city last year, Delhi Traffic Police data has revealed. Most of the accidents were caused by private cars and heavy transport vehicles. The total number of s saw a rise of around 12% in 2021 compared with the previous year.",https://timesofindia.indiatimes.com/city/delhi/pedestrians-bikers-biggest-accident-victims/articleshow/89026370.cms
23,Delhi: Azadpur & Punjabi Bagh Chowk among accident black spots,"The Outer and the Inner Ring Roads in Delhi witnessed the highest Road accidents and fatalities last year. While the Inner Ring Road witnessed the highest 287 accidents with 88 deaths, the Outer Ring Road saw the highest fatalities with 100 people killed in 256 accidents, shows data shared by Delhi Traffic Police.",https://timesofindia.indiatimes.com/city/delhi/azadpur-punjabi-bagh-chowk-among-accident-black-spots/articleshow/88399491.cms
24,"How to help an accident victim? Teach kids at school, urges one","An accident on the Jawaharlal Nehru University campus a decade ago changed Harry Singh’s world. Singh, now 30, was paralysed below the waist. On the eve of World Day of Remembrance for Road Traffic Victims on Saturday, Singh highlighted the importance of how to deal with an accident victim.",https://timesofindia.indiatimes.com/city/delhi/how-to-help-an-accident-victim-teach-kids-at-school-urges-one/articleshow/87823592.cms
25,Cab driver dead in Road accident in Delhi,"A cab driver died after his vehicle was hit from behind by a car driven by a Delhi Police constable under the Barapulla flyover in the south-eastern part of the city, officials said on Saturday.",https://timesofindia.indiatimes.com/city/delhi/cab-driver-dead-in-road-accident-in-delhi/articleshow/83665931.cms
26,"Deaths in Delhi caused by Road accidents increased in 2021 as compared to 2020, says police commissioner Rakesh Asthana",Asthana further said that the cases registered against women also increased in the year 2021 as compared to the year 2020.,https://timesofindia.indiatimes.com/city/delhi/deaths-in-delhi-caused-by-road-accidents-increased-in-2021-as-compared-to-2020-says-police-commissioner-rakesh-asthana/articleshow/89825528.cms
27,"One killed, another injured after being hit by car in Delhi's Daryaganj","A 55-year-old man died and another was grievously injured after being hit by a cab in central Delhi's Daryaganj area early on Thursday morning, police said.",https://timesofindia.indiatimes.com/city/delhi/one-killed-another-injured-after-being-hit-by-car-in-delhis-daryaganj/articleshow/84232227.cms
28,"One killed, four injured after truck hits wall in southwest Delhi's Vasant Kunj","A 12-year-old boy was killed while four children were injured after a truck rammed into the boundary wall of a plot in southwest Delhi's Vasant Kunj area, police said on Tuesday.",https://timesofindia.indiatimes.com/city/delhi/one-killed-four-injured-after-truck-hits-wall-in-southwest-delhis-vasant-kunj/articleshow/84167190.cms
29,"Burari on top of Road accident chart, West Delhi reports worst affected areas","Some of the worst areas in terms of Road accidents are in west Delhi. However, the locality with the maximum number of Road accidents reported in 2019 was Burari in north Delhi with 282 accidents.",https://timesofindia.indiatimes.com/city/delhi/burari-on-top-of-road-accident-chart-w-delhi-reports-worst-affected-areas/articleshow/79252753.cms
30,"Delhi: Police resolve fatal accident case in 10 days, get kin Rs 32 lakh","In a first, Delhi Police resolved a case of compensation for a Road accident within 10 days. By filing a Fast Detailed Accident Report (FDAR), the family of the deceased received Rs 32 lakh as compensation.",https://timesofindia.indiatimes.com/city/delhi/police-resolve-fatal-accident-case-in-10-days-get-kin-rs-32l/articleshow/84124290.cms
31,Delhi: 12-year-old boy killed in Majnu ka Tila Road accident,"A 12-year-old boy died after being hit by a tempo in north Delhi's Majnu ka Tila on Monday, police said.",https://timesofindia.indiatimes.com/city/delhi/delhi-12-year-old-boy-killed-in-majnu-ka-tila-road-accident/articleshow/87263057.cms
32,Fatal Road accidents see 19% decline,,https://timesofindia.indiatimes.com/city/delhi/fatal-road-accidents-see-19-decline/articleshow/81117538.cms
33,12 injured as bus crashes into tree in Delhi's New Friends Colony,Twelve people were injured on Saturday after an Uttar Pradesh Roadways bus crashed into a tree at the New Friends Colony in Delhi.,https://timesofindia.indiatimes.com/city/delhi/12-injured-as-bus-crashes-into-tree-in-delhis-new-friends-colony/articleshow/79334597.cms
34,Man riding scooter killed after being hit by speeding car in south Delhi,"A man was killed allegedly after a speeding Mercedes car hit his scooter in Vasant Vihar here on Thursday, police said on Friday.",https://timesofindia.indiatimes.com/city/delhi/man-riding-scooter-killed-after-being-hit-by-speeding-car-in-south-delhi/articleshow/81233851.cms
35,Road accidents see spurt as Delhi slowly unlocks,Easing of lockdown rules triggered a spurt in the number of Road accidents in the national capital. Delhi saw nearly 150% increase in the number of Road accidents in the month of May compared with April.,https://timesofindia.indiatimes.com/city/delhi/road-accidents-see-spurt-as-city-slowly-unlocks/articleshow/76738309.cms
36,"Delhi govt’s Road accident scheme has saved over 10,000 lives: Arvind Kejriwal","Chief minister Arvind Kejriwal on Saturday said more than 10,000 lives have been saved under ‘Farishte Dilli Ke Scheme’, which is designed to help victims of Road accidents.",https://timesofindia.indiatimes.com/city/delhi/govts-road-accident-scheme-has-saved-over-10000-lives-cm/articleshow/80727576.cms
