sno,h,sub_h,link
24,Two people die in Road accidents,,https://timesofindia.indiatimes.com/city/thiruvananthapuram/two-people-die-in-road-accidents/articleshow/88905004.cms
25,Thiruvananthapuram: Two men die in Road accidents,"Two men died in similar Road accidents that occurred on national highway under Kallambalam police station limits in a span of 12 hours.Kumar, 41, son of Kunjan of Manamboor died after he was knocked down by a trailer truck transporting brand new cars on Thursday night.",https://timesofindia.indiatimes.com/city/thiruvananthapuram/two-men-die-in-road-accidents/articleshow/89049511.cms
26,Three killed in Road accidents,,https://timesofindia.indiatimes.com/city/thiruvananthapuram/three-killed-in-road-accidents/articleshow/87070312.cms
27,Nurse killed in Road accident,,https://timesofindia.indiatimes.com/city/kochi/nurse-killed-in-road-accident/articleshow/82533079.cms
28,Malayali nurses die in Saudi Road accident,"Two nurses, one from the district and one from Thiruvananthapuram, were killed in a Road accident in Saudi Arabia.",https://timesofindia.indiatimes.com/city/kochi/malayali-nurses-die-in-saudi-road-accident/articleshow/83267450.cms
29,Kerala: Three youth killed in freak Road accident in Alappuzha,"In a freak accident, three youths died after the scooter they were riding on went out of control and rammed into an electric post late on Saturday at Venmony in Alappuzha.",https://timesofindia.indiatimes.com/city/kochi/three-youths-killed-in-freak-road-accident/articleshow/85544464.cms
30,"Former Miss Kerala Ansi Kabeer, runner-up die in Road accident",Former Miss Kerala and runner-up in the same competition were killed in a Road accident at Vyttila-Edappally bypass in Kochi on Monday morning.,https://timesofindia.indiatimes.com/city/kochi/former-miss-kerala-runner-up-die-in-road-accident/articleshow/87453177.cms
31,Two dead in separate Road accidents in Kerala,A woman died and her brother sustained injuries after their car collided with a truck on Saturday morning.,https://timesofindia.indiatimes.com/city/kochi/two-dead-in-separate-road-accidents-in-kerala/articleshow/80597935.cms
32,Five killed in car-lorry collision in Kerala; police probes mystery behind accident,Mystery shrouds a car accident in which five people were killed near Ramanattukara in Kerala in the early hours of Monday with police detaining a few people who allegedly followed them in other vehicles. Five men were killed on the spot after the car in which they were travelling collided head-on with a fully- loaded lorry on the Kozhikode-Palakkad highway.,https://timesofindia.indiatimes.com/city/kozhikode/five-killed-in-car-lorry-collision-in-kerala-police-probes-mystery-behind-accident/articleshow/83718366.cms
33,"Kerala: Four die, one injured in Road accident at Karette","Four persons were killed and another was injured in a Road accident at Karette, about 30 kilometres from Thiruvananthapuram on Monday.",https://timesofindia.indiatimes.com/city/thiruvananthapuram/kerala-four-die-one-injured-in-road-accident-at-karette/articleshow/78357843.cms
