sno,h,sub_h,link
21,"Himachal Pradesh: 9 killed, as many injured as bus falls into gorge in Chamba district",Nine people were killed while as many were injured after a private bus fell into a gorge near Colony Morh in Tissa sub-division of Chamba district on Wednesday morning.,https://timesofindia.indiatimes.com/city/shimla/himachal-pradesh-eight-killed-in-road-accident-in-chamba-district/articleshow/81426679.cms
22,Himachal Pradesh: 20 injured in Road accident in Solan district,Around 20 passengers were injured when an over-speeding truck loaded with apples hit a private bus from behind along the Parwanoo-Shimla national highway near Jabli in Solan district on Sunday.,https://timesofindia.indiatimes.com/city/shimla/himachal-pradesh-20-injured-in-road-accident-in-solan-district/articleshow/85536071.cms
23,"Two dead, nine injured after vehicle falls into gorge in Shimla",Two persons were killed and nine others suffered injuries after a vehicle (Force Max) they were travelling in veered off the road and fell into a deep gorge at Tanki Nallah along Narkanda-Baagi road in Shimla on Wednesday late evening.,https://timesofindia.indiatimes.com/city/shimla/two-dead-nine-injured-after-vehicle-falls-into-gorge-in-shimla/articleshow/80491802.cms
24,Three killed in Road accident in Mandi,,https://timesofindia.indiatimes.com/city/shimla/three-killed-in-road-accident-in-mandi/articleshow/76356342.cms
25,"Seven dead, 1 injured as jeep falls into gorge in Himachal Pradesh's Mandi",Seven persons were killed after a jeep they were travelling in plunged into a gorge at Pul Gharat in Mandi late Sunday night.,https://timesofindia.indiatimes.com/city/shimla/seven-dead-1-injured-as-jeep-falls-into-gorge-in-himachal-pradeshs-mandi/articleshow/79242175.cms
26,Himachal Pradesh: 4 killed as car falls into nullah in Shimla,"Four people were killed after their car fell into a 200-feet deep nullah here, police said on Friday.",https://timesofindia.indiatimes.com/city/shimla/himachal-pradesh-4-killed-as-car-falls-into-nullah-in-shimla/articleshow/78188972.cms
27,"One dead, three injured as apple laden truck fell into gorge in Shimla","One person died and three others, including two women, sustained injuries as an apple laden truck fell into gorge in Himachal Pradesh's Shimla district on Wednesday, police said.",https://timesofindia.indiatimes.com/city/shimla/one-dead-three-injured-as-apple-laden-truck-fell-into-gorge-in-shimla/articleshow/70972285.cms
28,"One army jawan killed, three injured in Road accident near Shimla",,https://timesofindia.indiatimes.com/city/shimla/one-army-jawan-killed-four-injured-in-road-accident-near-shimla/articleshow/70805176.cms
29,"Himachal Pradesh: Over 95% accidents occur due to human error, says transport minister Govind Singh Thakur","In Himachal Pradesh over 95% Road accidents are taking place due to human error. Transport minister Govind Singh Thakur informed the state assembly on Wednesday that between August 1, 2015 and August 16 this year, 12,475 s took place of which 11,859 s (95.06%) occurred due to human error while only 616 (4.94%) accidents took place on account of road conditions.",https://timesofindia.indiatimes.com/city/shimla/in-himachal-pradesh-over-95-06-accidents-occur-due-to-human-error/articleshow/70773616.cms
30,Himachal Pradesh: Three killed in Road accident in Rampur,"Three people were killed and one injured, On Wednesday, when a Bolero they were travelling in skidded off the road and fell into a gorge at Pedi nullah along Jeuri-Ghanvi link road in Rampur sub-division of Shimla district in Himachal Pradesh.",https://timesofindia.indiatimes.com/city/shimla/himachal-pradesh-three-killed-in-road-accident/articleshow/71802982.cms
31,Seven killed in two traffic accidents in Himachal Pradesh,,https://timesofindia.indiatimes.com/city/shimla/seven-killed-in-two-traffic-accidents-in-himachal-pradesh/articleshow/71727463.cms
