sno,h,sub_h,link
26,"Out to reach school, teacher dies in accident",A 40-year-old government school teacher died in a Road accident near Khanpur village of Dehlon area when an unidentified vehicle hit her scooter at around 7:30am on Tuesday. Police said that the accident could have been caused by poor visibility due to fog.,https://timesofindia.indiatimes.com/city/ludhiana/out-to-reach-school-teacher-dies-in-accident/articleshow/96386314.cms
27,"Student killed, cousin injured in accident",A 22-year-old college student died while her cousin suffered minor injuries in a Road accident that took place near Dehlon Chowk at around 8AM on Tuesday. Police said that the duo had stopped at Dehlon Chowk when a speeding container hit them and escaped.,https://timesofindia.indiatimes.com/city/ludhiana/student-killed-cousin-injured-in-accident/articleshow/96386284.cms
28,Six of family killed in Road accident,Six persons of a family — four women and two kids — were killed and four others sustained injuries when the SUV carrying them turned turtle after hitting an electric pole near Handia toll plaza road under the limits of Handia police station in trans-Ganga pocket of Prayagraj on Thursday,https://timesofindia.indiatimes.com/city/allahabad/six-of-family-killed-in-road-accident/articleshow/95133697.cms
29,"1,249 cases of Road accidents reported in 11 months; cops to identify new black spots in Prayagraj","As many as 532 people lost their lives and 807 others sustained injuries in 1,249 cases of Road accidents in Sangam city between January 1 and November 30, 2022, revealed police data.",https://timesofindia.indiatimes.com/city/allahabad/1249-cases-of-road-accidents-reported-in-11-months-cops-to-identify-new-black-spots/articleshow/96240183.cms
30,2 killed in Road accident in trans-Ganga,"Two persons, including a truck cleaner were killed in a road mishap near Khodaypur village under the limits of Utrav police station in trans-Ganga pocket late on Saturday night.",https://timesofindia.indiatimes.com/city/allahabad/2-killed-in-road-accident-in-trans-ganga/articleshow/95498621.cms
31,Three killed in Road accident near Amritsar,At least three persons including a woman died in an accident while another woman sustained injuries and is admitted to a private hospital.,https://timesofindia.indiatimes.com/city/amritsar/three-killed-in-road-accident-near-amritsar/articleshow/95026346.cms
32,"Punjab: 2 killed, 2 injured in Road accident in Ludhiana",,https://timesofindia.indiatimes.com/city/ludhiana/punjab-2-killed-2-injured-in-road-accident-in-ludhiana/articleshow/95563753.cms
33,"UP: Six killed, four hurt in road mishap in Prayagraj",Five people were killed and five others were injured when their vehicle hit a pole and overturned on a highway in the Handia police station area of the district on Thursday morning.,https://timesofindia.indiatimes.com/city/allahabad/up-5-killed-5-injured-as-vehicle-overturns-on-highway-in-prayagraj/articleshow/95114867.cms
34,"Ludhiana: 3 killed, 4 injured in Road accident on Samrala bypass","In a tragic accident, at least three members of a family died and four others sustained injuries after two cars collided head-on on the Samrala bypass last night.",https://timesofindia.indiatimes.com/city/ludhiana/ludhiana-3-killed-4-injured-in-road-accident-on-samrala-bypass/articleshow/95486704.cms
35,"Boy killed, sister hurt in Road accident","In yet another Road accident, a minor boy was killed while his 14-year-old sister sustained serious injuries when their cycle was hit by a speeding roadways bus near Sahsoon bypass road on Prayagraj- Gorakhpur highway under the limits of Sarayinayat police station on Monday afternoon.",https://timesofindia.indiatimes.com/city/allahabad/boy-killed-sister-hurt-in-road-accident/articleshow/93442982.cms
36,Uttar Pradesh: 6 dead as truck runs over people sleeping on roadside in Chitrakoot,Six people died while two were critically injured when a speeding pickup truck ran over a group of people sleeping on the roadside outside their house in Roli Kallyanpur village of Chitrakoot district early Saturday morning.,https://timesofindia.indiatimes.com/city/allahabad/uttar-pradesh-6-dead-as-truck-runs-over-people-sleeping-on-roadside-in-chitrakoot/articleshow/92772145.cms
37,"Prayagraj: Wife killed, hubby hurt in Road accident",A woman shiksha mitra was killed and her husband sustained grave injuries after the bike carrying them was hit by a speeding truck near Lala Bazar area under the limits of Manikpur police station of Pratapgarh district on Wednesday morning.,https://timesofindia.indiatimes.com/city/allahabad/wife-killed-hubby-hurt-in-road-accident/articleshow/93490547.cms
38,"Prayagraj: Head constable killed, another hurt in Road accident","A 46-year-old head constable, posted at Unchahar was killed and another biker sustained injuries when two bikes collided head on near Shivgarh area under the limits of Soraon police station in trans-Ganga on Sunday.",https://timesofindia.indiatimes.com/city/allahabad/head-constable-killed-another-hurt-in-road-accident/articleshow/93419195.cms
39,‘Stray cattle make Jassian Road accident prone’,"The commuters, particularly two wheeler riders, are wary of driving at Jassian Road due to the presence of too many stray cattle. This road connects to national highway (Amritsar-Delhi) and are used by many during the day, as it saves a lot of time.",https://timesofindia.indiatimes.com/city/ludhiana/stray-cattle-make-jassian-road-accident-prone/articleshow/90736914.cms
40,"Four dead in Road accident in Uttar Pradesh village, 13 wounded",,https://timesofindia.indiatimes.com/city/allahabad/four-dead-in-road-accident-in-uttar-pradesh-village-13-wounded/articleshow/91897490.cms
41,"Punjab: Batala MLA Sherry Kalsi's PA, kin among three killed in Road accident","Batala MLA Sherry Kalsi's personal assistant (PA), a cousin and a friend were killed in a Road accident while his brother and another friend sustained injuries after the car they were travelling in hit the divider following a sudden tyre burst in the wee hours of Sunday.",https://timesofindia.indiatimes.com/city/amritsar/punjab-batala-mla-sherry-kalsis-pa-kin-among-three-killed-in-road-accident/articleshow/92779846.cms
42,"Three killed, four hurt in Road accident in Prayagraj",,https://timesofindia.indiatimes.com/city/allahabad/three-killed-four-hurt-in-road-accident-in-prayagraj/articleshow/87379031.cms
43,"With 527 cases, Prayagraj tops chart of Road accidents in range","As many as 671 people have died in 1,184 Road accidents between January 1 and June 15 this year in four districts of Prayagraj range.",https://timesofindia.indiatimes.com/city/allahabad/with-527-cases-prayagraj-tops-chart-of-road-accidents-in-range/articleshow/84062885.cms
44,Road accidents: Ludhiana among top 10 deadliest cities in India,"With foggy season making a comeback, an NCRB report presents a grim picture on road safety and callous driving in Ludhiana. According to the report, Ludhiana was among top 10 cities in the country with high fatality rate in s in 2020.",https://timesofindia.indiatimes.com/city/ludhiana/road-accidents-ludhiana-among-top-10-deadliest-cities-in-india/articleshow/88063392.cms
45,3 of family killed in Road accident,,https://timesofindia.indiatimes.com/city/allahabad/3-of-family-killed-in-road-accident/articleshow/82056362.cms
46,Punjab: Four dead in Road accident in Tarn Taran district,"Four people died while three others sustained injuries in a collision between two cars near Kadgill village in Tarn Taran district on Sunday. Those who died in the gruesome accident were identified as Jasdeep Singh, Ranjit Singh Rana, Bachittar Singh and Gagandeep Singh.",https://timesofindia.indiatimes.com/city/amritsar/punjab-four-dead-in-road-accident-in-tarn-taran-district/articleshow/85153449.cms
47,"Multiple collisions in Ludhiana district leave 1 dead, 4 injured",A man was killed and four others injured in two Road accidents in the city on Sunday night.,https://timesofindia.indiatimes.com/city/ludhiana/multiple-collisions-leave-1-dead-4-injured/articleshow/83522326.cms
48,Ludhiana: Jassiyan Road woman dies in truck-bike crash,A 52-year-old woman was killed and her son had a narrow escape after a truck hit their motorcycle in Daresi around 8.30pm on Sunday.,https://timesofindia.indiatimes.com/city/ludhiana/jassiyan-road-woman-dies-in-truck-bike-crash/articleshow/83522304.cms
49,3 killed in separate Road accidents,,https://timesofindia.indiatimes.com/city/allahabad/3-killed-in-separate-road-accidents/articleshow/79632739.cms
50,Eight killed as truck topples on parked SUV in UP's Kaushambi,"At least eight persons, including six women, a child and a driver, were killed when a stone-laden truck fell on a parked SUV near Deviganj crossing under the limits of Kadadham police station of Kaushambi district in early Wednesday. Two girls inside the SUV managed to save their lives after jumping from it.",https://timesofindia.indiatimes.com/city/allahabad/eight-killed-in-a-road-accident-in-ups-kaushambi/articleshow/79523130.cms
51,UP: Six children among 14 killed in accident on Prayagraj-Lucknow highway,,https://timesofindia.indiatimes.com/city/allahabad/up-six-children-among-14-killed-in-road-accident-in-pratapgarh-district/articleshow/79314509.cms
52,Punjab: Man killed in Road accident near Ludhiana,,https://timesofindia.indiatimes.com/city/ludhiana/punjab-man-killed-in-road-accident-near-ludhiana/articleshow/81498161.cms
53,"Two dead, 8 injured in UP road crash","Two people were killed and eight others seriously injured on Friday when the tempo in which they were travelling overturned after being hit by a truck in Uttar Pradesh's Chitrakoot district, police said.",https://timesofindia.indiatimes.com/city/allahabad/two-dead-8-injured-in-up-road-crash/articleshow/81467184.cms
54,"UP: Car collides with truck in Pratapgarh, 2 killed","The incident occurred in Kharhar village in Raniganj area on Wednesday night when the victims were on way to Varanasi to attend a wedding, Circle officer, Raniganj, Atul Anjan Tripathi said.",https://timesofindia.indiatimes.com/city/allahabad/up-car-collides-with-truck-in-pratapgarh-2-killed/articleshow/81330519.cms
55,CRPF jawan killed in Road accident,,https://timesofindia.indiatimes.com/city/allahabad/crpf-jawan-killed-in-road-accident/articleshow/77271242.cms
56,"Uttar Pradesh: 1,200 killed in 2,200 Road accidents in Prayagraj range from Jan 1 to Nov 15","Ironically, the Sangam city has once again topped the chart of Road accidents in terms of fatal and non-fatal category accidents. Prayagraj recorded a total of 993 cases of road mishaps between January 1 and November 15, followed by Fatehpur 536, Pratapgarh 416 and Kaushambi 313.",https://timesofindia.indiatimes.com/city/allahabad/uttar-pradesh-1200-killed-in-2200-road-accidents-in-prayagraj-range-from-jan-1-to-nov-15/articleshow/87984428.cms
57,"Punjab farmer dies of cardiac arrest, another in Road accident","Two more farmers from Malwa region died during the ongoing protest on Monday. While Sukhdev Singh (63) of Gurm village in Barnala district died of cardiac arrest outside the residence of BJP district unit president Yadwinder Singh Shunty, Malkit Kaur (70) of Mansa died in a in Fatehabad while returning from the farmers’ protest at Delhi border.",https://timesofindia.indiatimes.com/city/amritsar/farmer-dies-of-cardiac-arrest-another-in-road-accident/articleshow/80000533.cms
58,"One farmer dies of cardiac arrest, another in Road accident","Two more farmers participating in the protest died early on Thursday. One of them suffered cardiac arrest while the other was killed in a Road accident. Jai Singh (37), a farmer of Tungwali village of Bathinda died of cardiac arrest at Tikri border. Singh, who had little over two acres of land, reached the Delhi border five days ago to participate in the protest.",https://timesofindia.indiatimes.com/city/amritsar/one-farmer-dies-of-cardiac-arrest-another-in-road-accident/articleshow/79786977.cms
59,Cop among five killed in road mishap in UP's Pratapgarh,At least five persons including a constable were killed after the SUV carrying them rammed into a tree near Pipri Khalsa turn under Kandhai police station of Pratapgarh district late on Sunday night. A senior police official said that the incident took place at 11pm when members of a family were returning to Khajurani after attending a marriage ceremony at Kundanpur village.,https://timesofindia.indiatimes.com/city/allahabad/cop-among-five-killed-in-road-mishap-in-ups-pratapgarh/articleshow/79715193.cms
60,‘184 lives lost in 365 Road accidents since this January’,"Road accidents killed 184 commuters and left 216 injured in the four districts comprising Allahabad range between January 1 and February 20 this year, shows police data.",https://timesofindia.indiatimes.com/city/allahabad/184-lives-lost-in-365-road-accidents-since-this-jan/articleshow/74248472.cms
61,"Punjab: Two band members, five injured in Road accident in Ludhiana",,https://timesofindia.indiatimes.com/city/ludhiana/punjab-two-band-members-five-injured-in-road-accident-in-ludhiana/articleshow/79492366.cms
62,UP: Nine of a family killed in road mishap in Pratapgarh,,https://timesofindia.indiatimes.com/city/allahabad/up-nine-of-a-family-killed-in-road-mishap-in-pratapgarh/articleshow/76208306.cms
63,Road accidents claimed 159 lives during traffic month,,https://timesofindia.indiatimes.com/city/allahabad/road-accidents-claimed-159-lives-during-traffic-month/articleshow/79535349.cms
64,"623 people lost lives in 1,062 cases of Road accidents in range in past five months",,https://timesofindia.indiatimes.com/city/allahabad/623-people-lost-lives-in-1062-cases-of-road-accidents-in-range-in-past-five-months/articleshow/83616243.cms
65,"Man, woman die in two separate Road accidents",,https://timesofindia.indiatimes.com/city/ludhiana/man-woman-die-in-two-separate-road-accidents/articleshow/77320795.cms
66,Road accidents: Prayagraj way ahead of other districts in range,,https://timesofindia.indiatimes.com/city/allahabad/road-accidents-prayagraj-way-ahead-of-other-districts-in-range/articleshow/78334582.cms
67,Road accidents claimed more lives in June-July than in lockdown months in UP's Prayagraj,"A higher number of Road accidents of fatal and non-fatal category were recorded between June and July — when curbs were eased on services as part of Unlock 1.0 and 2.0 — as compared to the lockdown months of April and May in Prayagraj range. Prayagraj, Pratapgrah, Fatehpur and Kaushambi are the four districts which comprise Prayagraj range.",https://timesofindia.indiatimes.com/city/allahabad/road-accidents-claimed-more-lives-in-june-july-than-in-lockdown-months-in-ups-prayagraj/articleshow/77525514.cms
68,"Last winter, Ludhiana saw max Road accidents, casualties in region",,https://timesofindia.indiatimes.com/city/ludhiana/last-winter-ludhiana-saw-max-road-accidents-casualties-in-region/articleshow/78919918.cms
69,"3 dead, 8 injured in Road accident on Ludhiana-Delhi highway",,https://timesofindia.indiatimes.com/city/ludhiana/3-dead-8-injured-in-road-accident-on-ludhiana-delhi-highway/articleshow/77767533.cms
70,Couple among 3 killed as trucks hit two-wheelers,,https://timesofindia.indiatimes.com/city/ludhiana/couple-among-3-killed-as-trucks-hit-two-wheelers/articleshow/75783208.cms
71,Allahabad: Over 300 killed due to road mishaps in last six months,,https://timesofindia.indiatimes.com/city/allahabad/allahabad-over-300-killed-due-road-mishaps-in-six-months/articleshow/69915160.cms
72,Four youth killed as car falls into canal in Ludhiana,,https://timesofindia.indiatimes.com/city/ludhiana/four-youth-killed-as-car-falls-into-canal-in-ludhiana/articleshow/68330439.cms
73,"Ludhiana: Autorickshaw ferrying students to exam centre overturns, 12 injured",At least 10 school students suffered injuries when the autorickshaw they were travelling in overturned after colliding with a scooter on Dandi Swami Road near Deep Nagar crossing on Tuesday morning.,https://timesofindia.indiatimes.com/city/ludhiana/ludhiana-autorickshaw-ferrying-students-to-exam-centre-overturns-12-injured/articleshow/74462319.cms
74,"Farmer dies in tractor, truck collision",,https://timesofindia.indiatimes.com/city/ludhiana/farmer-dies-in-tractor-truck-collision/articleshow/74017247.cms
75,"Woman, daughter killed in truck-two-wheeler collision",,https://timesofindia.indiatimes.com/city/ludhiana/woman-daughter-killed-in-truck-two-wheeler-collision/articleshow/73818913.cms
76,"Two dead, three injured in Road accident in Punjab",Two persons lost their lives while three women were seriously injured in a Road accident after two cars collided at Patiala-Chandigarh road. The accident took place near Kauli village of Patiala district on Sunday afternoon between an Alto car and a Swift desire.,https://timesofindia.indiatimes.com/city/ludhiana/two-dead-three-injured-in-road-accident-in-punjab/articleshow/72692834.cms
77,"UP: Two killed, one injured in Road accident in UP's Kaushambi district","Two people were killed and another seriously injured after their motorcycle was hit by a vehicle here, police said on Monday.",https://timesofindia.indiatimes.com/city/allahabad/up-two-killed-one-injured-in-road-accident-in-ups-kaushambi-district/articleshow/76813810.cms
78,Ludhiana: Gokul Road accident video goes viral,"The video of the Gokul Road accident, in which a six-year-old Harshit Kaushal, Gulchaman Gali died, has gone viral.",https://timesofindia.indiatimes.com/city/ludhiana/gokul-road-accident-video-goes-viral/articleshow/72408283.cms
79,Man killed as truck hits scooter,"A 45-year-old man was killed when a truck hit a scooter on Gill Road on Thursday night. The victim’s friend had a lucky escape. The duo was not wearing helmets, cops said.",https://timesofindia.indiatimes.com/city/ludhiana/man-killed-as-truck-hits-scooter/articleshow/73342255.cms
80,Four die in a Road accident in Bathinda,Four boys in their early twenties died when the motorbike collided with a private transport bus on Muktsar-Kotkapura road on Wednesday.,https://timesofindia.indiatimes.com/city/amritsar/four-die-in-a-road-accident-in-bathinda/articleshow/70568596.cms
81,"533 lost lives, 844 injured in 1267 cases of Road accidents in 11 months",As many as 533 people lost their lives and 844 others were injured in a total of 1267 cases of Road accidents in the city between January 1 and November 30 this year.,https://timesofindia.indiatimes.com/city/allahabad/533-lost-lives-844-injured-in-1267-cases-of-road-accidents-in-11-months/articleshow/72425278.cms
82,"Allahabad: 533 lost lives, 844 injured in 1267 cases of Road accidents in 11 months",,https://timesofindia.indiatimes.com/city/allahabad/allahabad-533-lost-lives-844-injured-in-1267-cases-of-road-accidents-in-11-months/articleshow/72354996.cms
83,Punjab: Eight injured as school bus rams into truck,"Eight persons, including four schoolchildren, were injured when the bus they were returning in from Vaishno Devi to Panipat met with an accident near Bija town, 30km from here, on Wednesday morning.",https://timesofindia.indiatimes.com/city/ludhiana/8-injured-as-school-bus-rams-into-truck/articleshow/72268086.cms
84,Three die in Road accidents,,https://timesofindia.indiatimes.com/city/ludhiana/three-die-in-road-accidents/articleshow/66574254.cms
85,"Ludhiana: One dead, another seriously injured in multiple-vehicle collision",,https://timesofindia.indiatimes.com/city/ludhiana/ludhiana-one-dead-another-seriously-injured-in-multiple-vehicle-collision/articleshow/71987108.cms
